Rand Values,isExperiential,isQuestion,numChars,postID,numPostsByUser,replyNum,numLinks,isTerminating,thisPost,numPostsInThread,wordsPerPara,breaksToWordsRatio,dataSet_isExperiential2,dataSet_isInfoSeeking
4210.518918,yes,yes,1291,32125,23,0,0,0,Hello  <br/>  <br/> I'm new here and would like to pick some of the smart brains on this board.  :-)   <br/>  <br/> I'm dealing with a major lyme infection...was just diagnosed but have dealt with the symptoms for about 9 months now.   <br/>  <br/> I'm SO sick and am currently being treated for it by my general practitioner temporarily before I see a LLMD in 2 weeks.   <br/>  <br/> My question is...my general practitioner has me on 200mg of Doxycycline a day...100mg in morning  200mg at night.  I am so sick and just wondering if this is enough of a dose until I see the LLMD.   <br/>  <br/> I think I'm herxing but it's hard to tell because I was so bad before I started this dose a couple days ago.  Any thoughts?   <br/>  <br/> I guess it just scares me how sick I am and I'm really concerned if I'm being treated enough right now.  <br/>  <br/> I just don't want even 2 weeks to go by and somehow get worse.  I'm sure this dose is better than nothing because I was going with nothing for months BUT I'm still concerned.   <br/>  <br/> I'm a tall gal but skinny...5'10  and 150lbs.  Thoughts? <br/>  <br/> I hope this post makes sense...my mind is SHOT from this infection. <br/>  <br/> Thanks! <br/> Carolyn <br/>   <br/>   [ 05-07-2009  10:46 AM: Message edited by: marriedchick ] ,23,8,0.098712446,Training,Training
4215.453457,yes,yes,978,130150,55,0,0,0,I started taking plaquenil about 2 and a half weeks ago. The first week I felt amazing! Almost normal. <br/>  <br/> Then  about a week ago  I woke up one day and had horrible nausea. I didn't think much of it because nausea was one on my original symptoms and it makes an appearance every now and then. <br/>  <br/> But  the nausea has not gone away and is unrelenting. It is so bad I am vomitting once or twice a day. Plus  my stomach just seems generally upset all the time. <br/>  <br/> And now  I have vertigo! I woke up yesterday with it and its here with me again today. The room feels like it is spinning. <br/>  <br/> Are these side effects of plaquenil? Will they go away?  <br/>  <br/> I am also taking mepron  zith  and omnicef. I have been on these for a long time  so I don't think these side effects are related to these medications.  <br/>  <br/> Any help would be greatly appreciated!!     <br/>   <br/>   [ 17. November 2008  12:41 PM: Message edited by: lea ] ,6,11,0.076502732,Training,Training
4220.106734,no,yes,184,39464,260,0,0,0,The standard tests for babesia miss a lot of cases.  But if it can be seen in red blood cells  why can't that be done? <br/>  <br/> How can I go about finding someone who will do that?,13,12,0.052631579,Training,Training
4223.411053,yes,yes,278,14657,7,0,0,0,What does the difference between the igm and the igg? Does one mean present and the other past? Also why would I show positive on the igm 18 but negative on the igg  and positive on the igg 58 and negative on the igm? Any info on how to explain would be appreciated. <br/> Cheri,5,27,0.018181818,Training,Training
4229.049387,no,yes,253,86224,4,0,0,0,Has anyone had a positive Lyme antibody test with a negative Western Blot test? Is it true that only Lyme Disease specialists would be able to truly diagnose you? Does anyone know of how to find docotrs in a certain area that specialize in Lyme disease?,3,46,0,Training,Training
4229.630752,yes,yes,310,15797,390,190,0,0,I just started the progurt yesterday during my two week break from AI drops. <br/>  <br/> My progurt came out soupy in consistancy...no fully yogurt like.....is this normal? <br/>  <br/> Could the strains be damaged in shipment? <br/>  <br/> And are the sachets to be refrigerated prior to use? <br/>  <br/> LP,288,4,0.153846154,Training,Training
4240.170284,yes,yes,1831,17070,9,0,0,0,Hi all   <br/>  <br/> 1st post here so be gentle with me! <br/>  <br/> My wife was diagnosed with MS 6 years ago now and has a numner of Lyme like symptoms that are related to ms but also some unrelated like irregular periods and palpatations. We went to DR D in the UK and have now had all of her test <br/> results in. Here they are: <br/>  <br/> Blood Count: <br/>  <br/> Leucocytes 7.3x10exp3/ul <br/> Erythrocytes 4.5x10exp/ul <br/> Hemoglobin 13.0 g/dl <br/> Hematocrit 39.8% <br/> Thrombocytes 251x10exp/ul <br/> Neutrophile Gran 72% <br/> Lymphocytes 22% <br/> Monocytes 6% <br/> Eosinophile gran 1% <br/> Basophile Gran 0% <br/>  <br/> All within reference <br/>  <br/> CD3-/CD57-NK- Cell test <br/>  <br/> 80 /ul (reference greater than 100 /ul) <br/>  <br/> Elispot-Lymphocyte Transformation test for Borrelia <br/>  <br/> Borrelia fully antigen SI3 (Reference less than 2) <br/> Borrelia Peptide Mix SI0 <br/> Borellia LFA-1 SI0 <br/>  <br/> Interpretation <br/>  <br/> The results of Lympjocyte transformation test are an indication of an actual <br/> cellular activity against Borrelia burgdorferi in blood. <br/> The CD57-cell count is an indication for a chronic immunsuppressive situation  <br/> caused by Borrellia burgdorferi. <br/>  <br/> In summary there is an actual and chronic cellular activity agains Borrelia <br/> burgdorferi in blood. <br/>  <br/> IGeneX WBs: <br/>  <br/> IGM <br/>  <br/> 41 ++ <br/> 83-93 IND <br/>  <br/> IGG <br/>  <br/> 31 IND <br/> 39 IND <br/> 41 ++ <br/>  <br/> Really confused now. 2 mildly +ve tests and 2 mildly -VE is how I would read it. <br/> How significant ar IND results on the WB. <br/>  <br/> On balance I am thinking she must have Lyme  what do you think? <br/>  <br/> Thanks in advance (not looking for you to diagnose  just to share thoughts and <br/> experiences),19,3,0.203333333,Training,Training
4246.734288,yes,yes,460,41752,1,0,0,0,My daughter who is 3 months old has a bullseye rash on her chest. It has a red middle  looks like a bite  then normal skin  and then a red circle around. The rash is only 1/4 inch big. We took her to the doctor and they said that if it started to get bigger  they would treat her. It has been two days since we saw it and the rash is starting to fade.  <br/>  <br/> Does not treating her sound like the right course of action? <br/>  <br/> Thanks for any help.,9,18,0.042553191,Training,Training
4262.88797,yes,yes,1020,4608,7,0,0,0,I have just joined this forum.  Hope to get some comments. <br/>  <br/>   I grew up in CT on the shore about an hour east of Lyme.  <br/>  <br/>  I am the oldest of 4 children and we all grew up in that area in the 70's. early 80's.  <br/>  <br/>  Over the last 15 years all 4 of us have been diagnosed with MS.  I was the first.  <br/>  <br/>  I am now in a wheelchair. I have asked my neurologists about Lyme over the years and none of them remotely thought that was a possibility. <br/>  <br/>   I have had a Lyme ELISA twice and both times neg.  <br/>  <br/>  I have MS type lesions in my brain but the vast majority are in my spinal cord. <br/>  <br/>   I had oligoclonal bands in my CSF.  <br/>  <br/>  I understand that both these can be findings in Lyme. <br/>  <br/> It seems to me that it is statistically more likely that we all have lyme rather than MS.  <br/>  <br/>  My question is- can we all have been infected long ago but only <br/>   <br/>   [ 07-14-2009  08:04 AM: Message edited by: alonzoquixano ] ,29,7,0.112244898,Training,Training
4284.804621,no,yes,63,2908,676,6,0,0,So mri/cat scans/tests rule out any obvious lesions or disease?,10,10,0,Training,Training
4302.645933,yes,yes,3008,55500,8,0,0,0,Hi  <br/>  <br/> I lived in Colorado for a year back in 2000  and since returning to the UK I have suffered from certain neurological intermittent issues such as slurred speech  dizzyness / disorientation  word-finding problems - I have since had it diagnosed as a peculiar type of migraine. <br/>  <br/> More recently  I have been presenting a whole myriad of problems that are really starting to concern me. <br/>  <br/> 18 months ago  I started getting pains and discomfort around the inside edge of my shoulder blades. I thought it to be muscle strain. <br/>  <br/> Then  14months ago  I started getting severe clicks in my hip joints  with considerable pain. <br/>  <br/> Shortly after  my shoulder joints started clicking and aching. <br/>  <br/> Then other joints joined on the bandwagon - always with clicks when moved  and aching - jaw joint  neck joint  wrists  ankles  knees - although knees where not too agrivated. <br/>  <br/> At this time (14months ago) I started inquiring with the doctor - had tests for arthritis and all arthritic/inflamatory indicators came back showing normal. I was also tested for low testosterone  which also came back normal. <br/>  <br/> More recently (just after Christmas)  and of special concern to me  my chest has started causing me a lot of pain. Generally  I will be sat down (due to my aching joints lol - sorry - don't know if humour allowed)  and completely out of the blue I will have a momentary pain on the left side of my chest  just at the bottom of my diaphram  and will have an instantaneous surge of adrenalin - I will involuntarily sit up and breathe in - some shock. Afterwards  generally shakey and tired. I also feel like I need to cough to clear my airways (even though technically clear) and feel breathless (though unlike after exercise - more sense of not having enough oxygen). I then get dull aches on the top part of my left chest area  just above my nipple  and can feel tender. <br/>  <br/> My doctor thinks it could be Bornholm Disease  but really doesn't seem to fit at all with my other systemic symptoms. <br/>  <br/> I insisted on being tested for Lyme Disease after hearing a report on the news of a woman who had similar symptoms to mine (though I can not remember ever being bitten or any bite marks / bulls eyes). My doctor reluctantly put me in for a test  'Borrelia C6 Peptide EIA' and my results were negative. <br/>  <br/> I'm totally clutching at straws  and my doctor doesn't know what to tell me apart from prescribing anti inflamatory tablets. <br/>  <br/> Anyone got any advice? Do my symptoms fit with Lyme? Any contacts in the UK that I might try (did try googleing but nothing substantial came up for the UK). <br/>  <br/> Bit desperate  though trying to smile! <br/> Thanks! <br/> John <br/>  <br/>  <br/> [Apologies - posted same message in General Support - but only afterwards realised was probably best in Medical Questions - SORRY      ] <br/>   <br/>   [ 03-07-2009  02:03 PM: Message edited by: John Fin ] ,12,14,0.062857143,Training,Training
